png,source_segmented_csv,source_complete_graph,status,gi_samples,gi_seconds
Sub07_H/rohan_21/trial_03_l.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_03_l_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_03_l_complete.png,created,51,0.51
Sub07_H/rohan_21/trial_03_r.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_03_r_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_03_r_complete.png,created,51,0.51
Sub07_H/rohan_21/trial_04_l.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_04_l_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_04_l_complete.png,created,44,0.44
Sub07_H/rohan_21/trial_04_r.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_04_r_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_04_r_complete.png,created,44,0.44
Sub07_H/rohan_21/trial_05_l.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_05_l_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_05_l_complete.png,created,87,0.87
Sub07_H/rohan_21/trial_05_r.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_05_r_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_05_r_complete.png,created,87,0.87
Sub07_H/rohan_21/trial_06_l.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_06_l_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_06_l_complete.png,created,38,0.38
Sub07_H/rohan_21/trial_06_r.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_06_r_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_06_r_complete.png,created,38,0.38
Sub07_H/rohan_21/trial_07_l.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_07_l_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_07_l_complete.png,created,63,0.63
Sub07_H/rohan_21/trial_07_r.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_07_r_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_07_r_complete.png,created,63,0.63
Sub07_H/rohan_21/trial_08_l.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_08_l_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_08_l_complete.png,created,52,0.52
Sub07_H/rohan_21/trial_08_r.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_08_r_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_08_r_complete.png,created,52,0.52
Sub07_H/rohan_21/trial_09_l.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_09_l_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_09_l_complete.png,created,151,1.51
Sub07_H/rohan_21/trial_09_r.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_09_r_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_09_r_complete.png,created,151,1.51
Sub07_H/rohan_3/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_3/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_3/trial_01_l_complete.png,created,63,0.63
Sub07_H/rohan_3/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_3/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_3/trial_01_r_complete.png,created,63,0.63
Sub07_H/rohan_3/trial_02_l.png,tempgraphs/sub07_h/segmented_data/rohan_3/trial_02_l_segmented.csv,tempgraphs/sub07_h/rohan_3/trial_02_l_complete.png,created,56,0.56
Sub07_H/rohan_3/trial_02_r.png,tempgraphs/sub07_h/segmented_data/rohan_3/trial_02_r_segmented.csv,tempgraphs/sub07_h/rohan_3/trial_02_r_complete.png,created,56,0.56
Sub07_H/rohan_30/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_01_l_complete.png,created,55,0.55
Sub07_H/rohan_30/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_01_r_complete.png,created,55,0.55
Sub07_H/rohan_30/trial_02_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_02_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_02_l_complete.png,created,38,0.38
Sub07_H/rohan_30/trial_02_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_02_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_02_r_complete.png,created,38,0.38
Sub07_H/rohan_30/trial_03_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_03_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_03_l_complete.png,created,64,0.64
Sub07_H/rohan_30/trial_03_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_03_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_03_r_complete.png,created,64,0.64
Sub07_H/rohan_30/trial_04_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_04_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_04_l_complete.png,created,38,0.38
Sub07_H/rohan_30/trial_04_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_04_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_04_r_complete.png,created,38,0.38
Sub07_H/rohan_30/trial_05_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_05_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_05_l_complete.png,created,44,0.44
Sub07_H/rohan_30/trial_05_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_05_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_05_r_complete.png,created,44,0.44
Sub07_H/rohan_30/trial_06_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_06_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_06_l_complete.png,created,122,1.22
Sub07_H/rohan_30/trial_06_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_06_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_06_r_complete.png,created,122,1.22
Sub07_H/rohan_30/trial_07_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_07_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_07_l_complete.png,created,53,0.53
Sub07_H/rohan_30/trial_07_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_07_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_07_r_complete.png,created,53,0.53
Sub07_H/rohan_30/trial_08_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_08_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_08_l_complete.png,created,45,0.45
Sub07_H/rohan_30/trial_08_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_08_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_08_r_complete.png,created,45,0.45
Sub07_H/rohan_30/trial_09_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_09_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_09_l_complete.png,created,40,0.4
Sub07_H/rohan_30/trial_09_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_09_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_09_r_complete.png,created,40,0.4
Sub07_H/rohan_30/trial_10_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_10_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_10_l_complete.png,created,61,0.61
Sub07_H/rohan_30/trial_10_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_10_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_10_r_complete.png,created,61,0.61
Sub07_H/rohan_30/trial_11_l.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_11_l_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_11_l_complete.png,created,53,0.53
Sub07_H/rohan_30/trial_11_r.png,tempgraphs/sub07_h/segmented_data/rohan_30/trial_11_r_segmented.csv,tempgraphs/sub07_h/rohan_30/trial_11_r_complete.png,created,53,0.53
Sub07_H/rohan_4/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_4/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_4/trial_01_l_complete.png,created,62,0.62
Sub07_H/rohan_4/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_4/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_4/trial_01_r_complete.png,created,62,0.62
Sub07_H/rohan_5/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_5/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_5/trial_01_l_complete.png,created,72,0.72
Sub07_H/rohan_5/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_5/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_5/trial_01_r_complete.png,created,72,0.72
Sub07_H/rohan_6/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_6/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_6/trial_01_l_complete.png,created,38,0.38
Sub07_H/rohan_6/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_6/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_6/trial_01_r_complete.png,created,38,0.38
Sub07_H/rohan_7/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_7/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_7/trial_01_l_complete.png,created,59,0.59
Sub07_H/rohan_7/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_7/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_7/trial_01_r_complete.png,created,59,0.59
Sub07_H/rohan_8/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_8/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_8/trial_01_l_complete.png,created,38,0.38
Sub07_H/rohan_8/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_8/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_8/trial_01_r_complete.png,created,38,0.38
Sub07_H/rohan_9/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_9/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_9/trial_01_l_complete.png,created,33,0.33
Sub07_H/rohan_9/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_9/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_9/trial_01_r_complete.png,created,33,0.33
